% Model,mush.mph
% Version,COMSOL 5.5.0.292
% Date,"Oct 14 2022, 07:25"
% Dimension,2
% Nodes,5022
% Expressions,1
% Description,Line
% r,z,Color
0,0.23930476179049573,1.5219826867706286E-5
0,0.2399670085002366,1.650685246524292E-5
0,0.24062925520997747,1.789459336418653E-5
0,0.24129150191971832,1.9383049564537113E-5
0,0.24195374862945915,2.0972221066294673E-5
0,0.24261599533920003,2.266210786945921E-5
0,0.2432780151409762,2.447472725333017E-5
0,0.2439400349427524,2.64916085977187E-5
0,0.24460205474452862,2.8712751902624794E-5
0,0.2452640745463048,3.113815716804846E-5
0,0.245926094348081,3.376782439398968E-5
0,0.2465881141498572,3.6601753580448474E-5
0,0.24725013395163337,3.9639944727424834E-5
0,0.24791215375340958,4.288239783491876E-5
0,0.24857417355518577,4.6329112902930253E-5
0,0.24927039739947945,5.022820568655351E-5
0,0.24996662124377317,5.459939070710324E-5
0,0.2506628450880669,5.9442667964579425E-5
0,0.2513590689323606,6.475803745898206E-5
0,0.2520552927766543,7.054549919031117E-5
0,0.25275151662094797,7.680505315856671E-5
0,0.25344774046524166,8.353669936374874E-5
0,0.2541439643095354,9.074043780585722E-5
0,0.2548401881538291,9.841626848489216E-5
0,0.2556602347410592,1.0804105658024908E-4
0,0.2564802813282893,1.1916766506395083E-4
0,0.2573003279155195,1.3179609393599735E-4
0,0.2581203745027496,1.4592634319638865E-4
0,0.2589404210899797,1.6155841284512475E-4
0,0.25976046767720984,1.7869230288220566E-4
0,0.26058051426443996,1.9732801330763134E-4
0,0.26140056085167007,2.1746554412140184E-4
0,0.2622206074389002,2.3910489532351714E-4
0,0.2630887815740126,2.638542213252781E-4
0,0.2639569557091251,2.9281319832337314E-4
0,0.2648251298442375,3.259818263178024E-4
0,0.26569330397935,3.633601053085657E-4
0,0.2665614781144624,4.049480352956633E-4
0,0.2674296522495748,4.5074561627909493E-4
0,0.26829782638468724,5.007528482588608E-4
0,0.2691660005197997,5.549697312349607E-4
0,0.27003417465491214,6.133962652073948E-4
0,0.2708188404133951,6.704685339636591E-4
0,0.2716035061718781,7.359632485161495E-4
0,0.27238817193036113,8.098804088648657E-4
0,0.27317283768884415,8.922200150098078E-4
0,0.27395750344732717,9.829820669509759E-4
0,0.2747421692058101,0.00108216656468837
0,0.27552683496429314,0.00118977350822199
0,0.2763115007227761,0.001305802897551836
0,0.2770961664812591,0.0014302547326779079
0,0.2778208270170903,0.0015557837928475509
0,0.2785454875529215,0.0016969164201626875
0,0.2792701480887527,0.0018536526146233185
0,0.2799948086245839,0.0020259923762294425
0,0.2807194691604151,0.0022139357049810603
0,0.2814441296962464,0.0024174826008781713
0,0.2821687902320775,0.0026366330639207764
0,0.2828934507679088,0.0028713870941088756
0,0.28361811130374,0.003121744691442468
0,0.2842973387925246,0.003379537758545171
0,0.28497656628130924,0.0036669688600780605
0,0.2856557937700939,0.003984037996041136
0,0.28633502125887855,0.004330745166434397
0,0.2870142487476631,0.0047070903712578445
0,0.2876934762364478,0.005113073610511477
0,0.28837270372523244,0.005548694884195297
0,0.28905193121401707,0.006013954192309302
0,0.2897311587028017,0.0065088515348534935
0,0.29039317850457785,0.007031425575403802
0,0.29105519830635407,0.007611947697041238
0,0.2917172181081303,0.0082504178997658
0,0.29237923790990644,0.008946836183577488
0,0.29304125771168266,0.009701202548476303
