0.122890149,8.07E-181,2.05E-180,7.23E-180,2.54E-179,8.96E-179,3.16E-178,1.11E-177,3.91E-177,1.38E-176,2.2E-175,1.02E-173,4.46E-172,1.68E-170,1.73E-170,2.72E-161,8.24E-125,1,3.96E-19
0.121435994,2.25E-180,5.73E-180,2.02E-179,7.09E-179,2.5E-178,8.8E-178,3.1E-177,1.09E-176,3.84E-176,6.12E-175,2.84E-173,1.24E-171,4.67E-170,4.83E-170,7.58E-161,2.3E-124,1,1.7E-19
0.119981838,4.43E-180,1.13E-179,3.97E-179,1.4E-178,4.92E-178,1.73E-177,6.1E-177,2.15E-176,7.56E-176,1.2E-174,5.6E-173,2.45E-171,9.19E-170,9.51E-170,1.49E-160,4.52E-124,1,4.4E-20
0.118527683,7.34E-180,1.87E-179,6.58E-179,2.31E-178,8.15E-178,2.87E-177,1.01E-176,3.56E-176,1.25E-175,2E-174,9.28E-173,4.05E-171,1.52E-169,1.58E-169,2.47E-160,7.5E-124,1,1.94E-20
0.117073527,5.64E-180,1.44E-179,5.06E-179,1.78E-178,6.27E-178,2.21E-177,7.77E-177,2.74E-176,9.64E-176,1.54E-174,7.14E-173,3.12E-171,1.17E-169,1.21E-169,1.9E-160,5.77E-124,1,1.22E-20
0.115619372,4.67E-179,1.19E-178,4.18E-178,1.47E-177,5.18E-177,1.83E-176,6.42E-176,2.26E-175,7.97E-175,1.27E-173,5.9E-172,2.58E-170,9.69E-169,1E-168,1.57E-159,4.77E-123,1,6.68E-21
0.114165216,1.3E-178,3.32E-178,1.17E-177,4.11E-177,1.45E-176,5.1E-176,1.8E-175,6.32E-175,2.23E-174,3.55E-173,1.65E-171,7.2E-170,2.71E-168,2.8E-168,4.39E-159,1.33E-122,1,2.87E-21
0.112711061,2.57E-178,6.54E-178,2.3E-177,8.1E-177,2.85E-176,1E-175,3.54E-175,1.25E-174,4.38E-174,6.99E-173,3.25E-171,1.42E-169,5.33E-168,5.52E-168,8.66E-159,2.62E-122,1,7.52E-22
0.111256905,4.26E-178,1.08E-177,3.82E-177,1.34E-176,4.73E-176,1.67E-175,5.87E-175,2.07E-174,7.27E-174,1.16E-172,5.39E-171,2.35E-169,8.85E-168,9.15E-168,1.44E-158,4.35E-122,1,3.27E-22
0.10980275,3.2E-178,8.15E-178,2.87E-177,1.01E-176,3.55E-176,1.25E-175,4.4E-175,1.55E-174,5.46E-174,8.7E-173,4.04E-171,1.77E-169,6.64E-168,6.87E-168,1.08E-158,3.27E-122,1,2.06E-22
0.108348594,2.69E-177,6.84E-177,2.41E-176,8.47E-176,2.98E-175,1.05E-174,3.7E-174,1.3E-173,4.59E-173,7.31E-172,3.4E-170,1.48E-168,5.58E-167,5.77E-167,9.06E-158,2.75E-121,1,1.13E-22
0.106894438,7.53E-177,1.92E-176,6.75E-176,2.37E-175,8.36E-175,2.95E-174,1.04E-173,3.65E-173,1.29E-172,2.05E-171,9.52E-170,4.16E-168,1.56E-166,1.62E-166,2.54E-157,7.69E-121,1,4.87E-23
